platform,source_name,article_id,published_at,title,summary,category,url,date
rss,Ynet,20499,2023-10-26 12:04:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20499,2023-10-26
rss,Ynet,20500,2023-10-26 22:40:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20500,2023-10-26
rss,Ynet,20501,2023-10-26 13:16:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20501,2023-10-26
rss,Ynet,20502,2023-10-26 09:09:00,BREAKING: Situation escalates as sirens sound in Sderot,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20502,2023-10-26
rss,Ynet,20503,2023-10-26 23:35:00,Families demand updates on 49 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20503,2023-10-26
rss,Ynet,20504,2023-10-26 19:26:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20504,2023-10-26
rss,Ynet,20505,2023-10-26 11:29:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20505,2023-10-26
rss,Ynet,20506,2023-10-26 10:30:00,Families demand updates on 2 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20506,2023-10-26
rss,Ynet,20507,2023-10-26 19:51:00,IDF reports 38 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20507,2023-10-26
rss,Ynet,20508,2023-10-26 23:29:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20508,2023-10-26
rss,Ynet,20509,2023-10-26 17:27:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20509,2023-10-26
rss,Ynet,20510,2023-10-26 17:28:00,Families demand updates on 8 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20510,2023-10-26
rss,Ynet,20511,2023-10-26 06:22:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20511,2023-10-26
rss,Ynet,20512,2023-10-26 14:29:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20512,2023-10-26
rss,Ynet,20513,2023-10-26 13:06:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20513,2023-10-26
rss,Ynet,20514,2023-10-26 09:46:00,IDF reports 29 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20514,2023-10-26
rss,Ynet,20515,2023-10-26 07:00:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20515,2023-10-26
rss,Ynet,20516,2023-10-26 17:01:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20516,2023-10-26
rss,Ynet,20517,2023-10-26 18:22:00,IDF reports 9 rockets intercepted over Beer Sheva,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20517,2023-10-26
rss,Ynet,20518,2023-10-26 06:38:00,Families demand updates on 36 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20518,2023-10-26
rss,Ynet,20519,2023-10-26 23:09:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20519,2023-10-26
rss,Ynet,20520,2023-10-26 13:02:00,Cabinet emergency session addresses ground operation,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20520,2023-10-26
rss,Ynet,20521,2023-10-26 22:21:00,Families demand updates on 21 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20521,2023-10-26
rss,Ynet,20522,2023-10-26 19:16:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20522,2023-10-26
rss,Ynet,20523,2023-10-26 21:53:00,Families demand updates on 11 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20523,2023-10-26
rss,Ynet,20524,2023-10-26 07:15:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20524,2023-10-26
rss,Ynet,20525,2023-10-26 21:08:00,Home Front Command updates shelter protocols for Jerusalem,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20525,2023-10-26
rss,Ynet,20526,2023-10-26 22:24:00,IDF reports 43 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20526,2023-10-26
rss,Ynet,20527,2023-10-26 10:34:00,IDF reports 31 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20527,2023-10-26
rss,Ynet,20528,2023-10-26 13:08:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20528,2023-10-26
rss,Ynet,20529,2023-10-26 07:44:00,Cabinet emergency session addresses Hamas leadership,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20529,2023-10-26
rss,Ynet,20530,2023-10-26 19:55:00,IDF reports 27 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20530,2023-10-26
rss,Ynet,20531,2023-10-26 23:50:00,Families demand updates on 41 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20531,2023-10-26
rss,Ynet,20532,2023-10-26 15:02:00,Cabinet emergency session addresses war cabinet decisions,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20532,2023-10-26
rss,Ynet,20533,2023-10-26 21:01:00,Families demand updates on 40 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20533,2023-10-26
rss,Ynet,20534,2023-10-26 23:44:00,IDF reports 11 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20534,2023-10-26
rss,Ynet,20535,2023-10-26 14:16:00,IDF reports 47 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20535,2023-10-26
rss,Ynet,20536,2023-10-26 06:01:00,BREAKING: Situation escalates as sirens sound in Tel Aviv,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20536,2023-10-26
rss,Ynet,20537,2023-10-26 08:31:00,IDF reports 21 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20537,2023-10-26
rss,Ynet,20538,2023-10-26 18:38:00,IDF reports 33 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20538,2023-10-26
rss,Ynet,20539,2023-10-26 18:11:00,IDF reports 41 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20539,2023-10-26
rss,Ynet,20540,2023-10-26 06:25:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20540,2023-10-26
rss,Ynet,20541,2023-10-26 22:45:00,Cabinet emergency session addresses hostage deal,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20541,2023-10-26
rss,Ynet,20542,2023-10-26 16:36:00,IDF reports 34 rockets intercepted over Sderot,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20542,2023-10-26
rss,Ynet,20543,2023-10-26 09:30:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20543,2023-10-26
rss,Ynet,20544,2023-10-26 14:22:00,BREAKING: Situation escalates as sirens sound in Kiryat Gat,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20544,2023-10-26
rss,Ynet,20545,2023-10-26 19:39:00,Home Front Command updates shelter protocols for Kiryat Gat,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20545,2023-10-26
rss,Ynet,20546,2023-10-26 16:39:00,IDF reports 19 rockets intercepted over Kiryat Gat,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20546,2023-10-26
rss,Ynet,20547,2023-10-26 14:13:00,IDF reports 33 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20547,2023-10-26
rss,Ynet,20548,2023-10-26 11:44:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20548,2023-10-26
rss,Ynet,20549,2023-10-26 06:20:00,IDF reports 35 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20549,2023-10-26
rss,Ynet,20550,2023-10-26 09:25:00,IDF reports 50 rockets intercepted over Ashdod,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20550,2023-10-26
rss,Ynet,20551,2023-10-26 23:45:00,Home Front Command updates shelter protocols for Sderot,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20551,2023-10-26
rss,Ynet,20552,2023-10-26 11:05:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20552,2023-10-26
rss,Ynet,20553,2023-10-26 13:52:00,World leaders react to latest developments in Israel-Gaza war,Simulated article summary for category 'international' from Ynet.,international,https://ynet.co.il/article/20553,2023-10-26
rss,Ynet,20554,2023-10-26 12:25:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20554,2023-10-26
rss,Ynet,20555,2023-10-26 11:42:00,IDF reports 28 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20555,2023-10-26
rss,Ynet,20556,2023-10-26 19:20:00,IDF reports 14 rockets intercepted over Tel Aviv,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20556,2023-10-26
rss,Ynet,20557,2023-10-26 19:10:00,Families demand updates on 4 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20557,2023-10-26
rss,Ynet,20558,2023-10-26 16:30:00,Families demand updates on 37 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20558,2023-10-26
rss,Ynet,20559,2023-10-26 19:46:00,Home Front Command updates shelter protocols for Ashkelon,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20559,2023-10-26
rss,Ynet,20560,2023-10-26 14:18:00,Home Front Command updates shelter protocols for Tel Aviv,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20560,2023-10-26
rss,Ynet,20561,2023-10-26 23:51:00,Cabinet emergency session addresses ceasefire negotiations,Simulated article summary for category 'politics' from Ynet.,politics,https://ynet.co.il/article/20561,2023-10-26
rss,Ynet,20562,2023-10-26 17:56:00,IDF reports 41 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20562,2023-10-26
rss,Ynet,20563,2023-10-26 10:27:00,BREAKING: Situation escalates as sirens sound in Jerusalem,Simulated article summary for category 'breaking_news' from Ynet.,breaking_news,https://ynet.co.il/article/20563,2023-10-26
rss,Ynet,20564,2023-10-26 22:07:00,IDF reports 37 rockets intercepted over Ashkelon,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20564,2023-10-26
rss,Ynet,20565,2023-10-26 07:36:00,IDF reports 50 rockets intercepted over Jerusalem,Simulated article summary for category 'security' from Ynet.,security,https://ynet.co.il/article/20565,2023-10-26
rss,Ynet,20566,2023-10-26 07:11:00,Home Front Command updates shelter protocols for Beer Sheva,Simulated article summary for category 'home_front' from Ynet.,home_front,https://ynet.co.il/article/20566,2023-10-26
rss,Ynet,20567,2023-10-26 12:47:00,Families demand updates on 38 hostages held in Gaza,Simulated article summary for category 'hostages' from Ynet.,hostages,https://ynet.co.il/article/20567,2023-10-26
